segm_idx,tablet_CDLI,view_desc,collection,mzl_label,train_label,bbox,relative_bbox
1400,P335976,Rev,saa06,812,82,"[1139, 3823, 1236, 3887]","[624.0, 1280.0, 721.0, 1344.0]"
1400,P335976,Rev,saa06,118,83,"[1339, 3408, 1447, 3485]","[824.0, 865.0, 932.0, 942.0]"
1400,P335976,Rev,saa06,580,87,"[861, 3713, 999, 3774]","[346.0, 1170.0, 484.0, 1231.0]"
1400,P335976,Rev,saa06,828,88,"[1285, 3231, 1370, 3300]","[770.0, 688.0, 855.0, 757.0]"
1400,P335976,Rev,saa06,380,62,"[1032, 3836, 1153, 3887]","[517.0, 1293.0, 638.0, 1344.0]"
1400,P335976,Rev,saa06,745,131,"[1319, 3491, 1399, 3563]","[804.0, 948.0, 884, 1020]"
1400,P335976,Rev,saa06,566,148,"[993, 3589, 1114, 3660]","[478.0, 1046.0, 599.0, 1117.0]"
1400,P335976,Rev,saa06,142,76,"[1041, 3329, 1144, 3398]","[526.0, 786.0, 629.0, 855.0]"
1400,P335976,Rev,saa06,142,76,"[1315, 3161, 1405, 3231]","[800.0, 618.0, 890.0, 688.0]"
1400,P335976,Rev,saa06,105,255,"[893, 3823, 1036, 3910]","[378.0, 1280.0, 521.0, 1367.0]"
1400,P335976,Rev,saa06,646,335,"[1069, 3235, 1256, 3338]","[554.0, 692.0, 741.0, 795.0]"
1400,P335976,Rev,saa06,808,38,"[774, 3188, 893, 3259]","[259.0, 645.0, 378.0, 716.0]"
1400,P335976,Rev,saa06,491,102,"[812, 3657, 944, 3719]","[297.0, 1114.0, 429.0, 1176]"
1400,P335976,Rev,saa06,464,113,"[840, 3261, 950, 3328]","[325.0, 718.0, 435.0, 785.0]"
1400,P335976,Rev,saa06,548,57,"[714, 2980, 838, 3048]","[199.0, 437.0, 323.0, 505.0]"
1400,P335976,Rev,saa06,748,14,"[1253, 3233, 1294, 3323]","[738.0, 690.0, 779.0, 780]"
1400,P335976,Rev,saa06,302,209,"[1068, 2901, 1164, 2958]","[553.0, 358.0, 649.0, 415.0]"
1400,P335976,Rev,saa06,495,3,"[631, 2661, 752, 2723]","[116.0, 118.0, 237.0, 180.0]"
1400,P335976,Rev,saa06,641,32,"[1018, 3039, 1135, 3113]","[503.0, 496.0, 620.0, 570.0]"
1400,P335976,Rev,saa06,558,179,"[823, 3399, 960, 3471]","[308.0, 856.0, 445.0, 928.0]"
1400,P335976,Rev,saa06,339,192,"[877, 2966, 1030, 3045]","[362.0, 423.0, 515.0, 502.0]"
1400,P335976,Rev,saa06,745,131,"[833, 3944, 928, 4010]","[318.0, 1401.0, 413.0, 1467.0]"
1400,P335976,Rev,saa06,11,221,"[1151, 3381, 1252, 3451]","[636.0, 838.0, 737.0, 908.0]"
1400,P335976,Rev,saa06,11,221,"[785, 3884, 891, 3953]","[270.0, 1341.0, 376.0, 1410.0]"
1400,P335976,Rev,saa06,302,209,"[1070, 2840, 1167, 2904]","[555.0, 297.0, 652.0, 361.0]"
1400,P335976,Rev,saa06,552,13,"[979, 2907, 1075, 2969]","[464.0, 364.0, 560.0, 426.0]"
1400,P335976,Rev,saa06,646,335,"[858, 3099, 1112, 3202]","[343.0, 556.0, 597.0, 659.0]"
1400,P335976,Rev,saa06,748,14,"[808, 3051, 858, 3135]","[293.0, 508.0, 343.0, 592]"
1400,P335976,Rev,saa06,495,3,"[608, 2716, 738, 2806]","[93.0, 173.0, 223.0, 263.0]"
1400,P335976,Rev,saa06,548,57,"[754, 2640, 866, 2724]","[239.0, 97.0, 351.0, 181.0]"
1400,P335976,Rev,saa06,89,108,"[1370, 3764, 1454, 3826]","[855.0, 1221.0, 939.0, 1283.0]"
1400,P335976,Rev,saa06,754,56,"[1422, 3827, 1495, 3874]","[907.0, 1284, 980, 1331.0]"
1400,P335976,Rev,saa06,255,36,"[991, 3902, 1132, 3960]","[476, 1359.0, 617.0, 1417.0]"
1400,P335976,Rev,saa06,661,16,"[622, 3954, 676, 4007]","[107.0, 1411.0, 161.0, 1464]"
1400,P335976,Rev,saa06,110,4,"[759, 3943, 840, 4015]","[244, 1400, 325.0, 1472]"
1400,P335976,Rev,saa06,596,39,"[919, 3944, 1000, 4018]","[404, 1401.0, 485.0, 1475.0]"
1400,P335976,Rev,saa06,724,79,"[603, 3991, 719, 4055]","[88, 1448, 204, 1512]"
1400,P335976,Rev,saa06,724,79,"[622, 4043, 708, 4123]","[107.0, 1500, 193.0, 1580]"
1400,P335976,Rev,saa06,10,26,"[758, 4012, 835, 4076]","[243.0, 1469.0, 320, 1533.0]"
1400,P335976,Rev,saa06,380,62,"[791, 3595, 894, 3670]","[276, 1052, 379.0, 1127.0]"
1400,P335976,Rev,saa06,71,193,"[1114, 3570, 1226, 3650]","[599.0, 1027.0, 711.0, 1107.0]"
1400,P335976,Rev,saa06,491,102,"[1283, 3554, 1390, 3638]","[768, 1011.0, 875.0, 1095.0]"
1400,P335976,Rev,saa06,486,311,"[1378, 3548, 1474, 3628]","[863.0, 1005.0, 959.0, 1085.0]"
1400,P335976,Rev,saa06,358,21,"[759, 3538, 876, 3623]","[244, 995.0, 361.0, 1080]"
1400,P335976,Rev,saa06,839,11,"[1118, 3459, 1168, 3532]","[603.0, 916, 653.0, 989.0]"
1400,P335976,Rev,saa06,552,13,"[970, 3388, 1075, 3484]","[455.0, 845.0, 560, 941.0]"
1400,P335976,Rev,saa06,209,279,"[1222, 3170, 1315, 3239]","[707.0, 627.0, 800, 696]"
1400,P335976,Rev,saa06,646,335,"[610, 3047, 814, 3159]","[95.0, 504, 299.0, 616]"
1400,P335976,Rev,saa06,748,14,"[982, 3042, 1038, 3124]","[467.0, 499.0, 523.0, 581.0]"
1400,P335976,Rev,saa06,579,43,"[1146, 2759, 1239, 2855]","[631.0, 216, 724, 312]"
1292,P335937,Rev,saa06,1,2,"[833, 564, 894, 626]","[435.0, 211.0, 496.0, 273.0]"
1292,P335937,Rev,saa06,110,4,"[609, 636, 708, 709]","[211.0, 283.0, 310.0, 356.0]"
1292,P335937,Rev,saa06,110,4,"[843, 633, 911, 701]","[445.0, 280.0, 513.0, 348.0]"
1292,P335937,Rev,saa06,869,10,"[632, 702, 702, 765]","[234.0, 349.0, 304.0, 412.0]"
1292,P335937,Rev,saa06,839,11,"[578, 642, 630, 710]","[180.0, 289.0, 232.0, 357.0]"
1292,P335937,Rev,saa06,825,51,"[449, 592, 493, 680]","[51.0, 239.0, 95.0, 327.0]"
1292,P335937,Rev,saa06,839,11,"[807, 637, 865, 702]","[409.0, 284.0, 467.0, 349.0]"
1292,P335937,Rev,saa06,380,62,"[1011, 907, 1064, 973]","[613.0, 554.0, 666.0, 620.0]"
1292,P335937,Rev,saa06,552,13,"[776, 442, 855, 496]","[378.0, 89.0, 457.0, 143.0]"
1292,P335937,Rev,saa06,553,35,"[925, 982, 999, 1051]","[527.0, 629.0, 601.0, 698.0]"
1292,P335937,Rev,saa06,358,21,"[848, 1124, 968, 1200]","[450.0, 771.0, 570.0, 847.0]"
1292,P335937,Rev,saa06,514,15,"[782, 781, 915, 846]","[384.0, 428.0, 517.0, 493.0]"
1292,P335937,Rev,saa06,514,15,"[798, 846, 925, 912]","[400.0, 493.0, 527.0, 559.0]"
1292,P335937,Rev,saa06,514,15,"[830, 912, 928, 978]","[432.0, 559.0, 530.0, 625.0]"
1292,P335937,Rev,saa06,92,140,"[761, 992, 847, 1049]","[363.0, 639.0, 449.0, 696]"
1292,P335937,Rev,saa06,110,4,"[845, 436, 952, 502]","[447.0, 83.0, 554.0, 149.0]"
1292,P335937,Rev,saa06,10,26,"[650, 511, 727, 570]","[252.0, 158.0, 329.0, 217.0]"
1292,P335937,Rev,saa06,10,26,"[714, 858, 803, 921]","[316.0, 505.0, 405.0, 568.0]"
1292,P335937,Rev,saa06,10,26,"[561, 1007, 631, 1070]","[163.0, 654.0, 233.0, 717.0]"
1292,P335937,Rev,saa06,10,26,"[535, 1083, 620, 1148]","[137.0, 730.0, 222.0, 795.0]"
1292,P335937,Rev,saa06,552,13,"[925, 696, 1005, 760]","[527.0, 343.0, 607.0, 407.0]"
1292,P335937,Rev,saa06,596,39,"[721, 564, 786, 638]","[323.0, 211.0, 388.0, 285.0]"
1292,P335937,Rev,saa06,98,41,"[680, 994, 765, 1059]","[282.0, 641.0, 367.0, 706.0]"
1292,P335937,Rev,saa06,511,42,"[624, 567, 739, 638]","[226.0, 214.0, 341.0, 285.0]"
1292,P335937,Rev,saa06,252,80,"[911, 492, 1026, 559]","[513.0, 139.0, 628.0, 206.0]"
1292,P335937,Rev,saa06,292,132,"[550, 867, 646, 934]","[152.0, 514.0, 248, 581.0]"
1292,P335937,Rev,saa06,754,56,"[736, 643, 831, 710]","[338.0, 290.0, 433.0, 357.0]"
1292,P335937,Rev,saa06,754,56,"[761, 568, 840, 635]","[363.0, 215.0, 442.0, 282.0]"
1292,P335937,Rev,saa06,754,56,"[982, 620, 1040, 693]","[584.0, 267.0, 642.0, 340.0]"
1292,P335937,Rev,saa06,24,58,"[698, 703, 833, 760]","[300.0, 350.0, 435.0, 407.0]"
1292,P335937,Rev,saa06,24,58,"[819, 698, 931, 757]","[421.0, 345.0, 533.0, 404.0]"
1292,P335937,Rev,saa06,380,62,"[567, 707, 653, 769]","[169.0, 354.0, 255.0, 416.0]"
1292,P335937,Rev,saa06,514,15,"[793, 1056, 909, 1122]","[395.0, 703.0, 511.0, 769.0]"
1292,P335937,Rev,saa06,16,73,"[673, 1069, 801, 1136]","[275.0, 716.0, 403.0, 783.0]"
1292,P335937,Rev,saa06,701,185,"[880, 556, 980, 625]","[482.0, 203.0, 582.0, 272.0]"
1292,P335937,Rev,saa06,736,77,"[490, 717, 580, 775]","[92.0, 364.0, 182.0, 422.0]"
1292,P335937,Rev,saa06,164,78,"[908, 627, 977, 695]","[510.0, 274.0, 579.0, 342.0]"
1292,P335937,Rev,saa06,724,79,"[602, 807, 688, 867]","[204.0, 454.0, 290.0, 514.0]"
1292,P335937,Rev,saa06,724,79,"[448, 881, 530, 947]","[50.0, 528.0, 132.0, 594.0]"
1292,P335937,Rev,saa06,253,124,"[1072, 482, 1166, 543]","[674.0, 129.0, 768.0, 190.0]"
1292,P335937,Rev,saa06,118,83,"[736, 922, 833, 989]","[338.0, 569.0, 435.0, 636.0]"
1292,P335937,Rev,saa06,580,87,"[503, 641, 591, 709]","[105.0, 288.0, 193.0, 356.0]"
1292,P335937,Rev,saa06,755,117,"[543, 934, 634, 1003]","[145.0, 581.0, 236.0, 650.0]"
1292,P335937,Rev,saa06,745,131,"[946, 422, 1034, 500]","[548.0, 69.0, 636, 147.0]"
1292,P335937,Rev,saa06,578,98,"[581, 571, 636, 639]","[183.0, 218.0, 238.0, 286.0]"
1292,P335937,Rev,saa06,484,99,"[827, 502, 917, 565]","[429.0, 149.0, 519.0, 212.0]"
1292,P335937,Rev,saa06,737,100,"[576, 514, 663, 579]","[178.0, 161.0, 265.0, 226.0]"
1292,P335937,Rev,saa06,737,100,"[1006, 844, 1079, 910]","[608.0, 491.0, 681.0, 557.0]"
1292,P335937,Rev,saa06,181,107,"[524, 809, 612, 868]","[126.0, 456.0, 214.0, 515.0]"
1292,P335937,Rev,saa06,464,113,"[608, 1005, 686, 1067]","[210.0, 652.0, 288.0, 714.0]"
1292,P335937,Rev,saa06,464,113,"[616, 1081, 682, 1143]","[218.0, 728.0, 284.0, 790.0]"
1292,P335937,Rev,saa06,297,115,"[628, 925, 747, 995]","[230.0, 572.0, 349.0, 642.0]"
1292,P335937,Rev,saa06,494,177,"[915, 776, 1062, 846]","[517.0, 423.0, 664, 493.0]"
1292,P335937,Rev,saa06,136,156,"[707, 1128, 844, 1199]","[309.0, 775.0, 446.0, 846.0]"
1292,P335937,Rev,saa06,302,209,"[445, 658, 513, 716]","[47.0, 305.0, 115.0, 363.0]"
1292,P335937,Rev,saa06,553,35,"[926, 914, 1003, 981]","[528.0, 561.0, 605.0, 628]"
1292,P335937,Rev,saa06,89,108,"[986, 693, 1084, 758]","[588.0, 340.0, 686.0, 405.0]"
1292,P335937,Rev,saa06,11,221,"[686, 793, 786, 862]","[288.0, 440.0, 388.0, 509.0]"
1292,P335937,Rev,saa06,141,7,"[1023, 420, 1157, 493]","[625.0, 67.0, 759.0, 140]"
1292,P335937,Rev,saa06,353,212,"[490, 580, 595, 647]","[92.0, 227.0, 197.0, 294.0]"
1292,P335937,Rev,saa06,748,14,"[515, 1017, 586, 1089]","[117.0, 664, 188, 736]"
1292,P335937,Rev,saa06,724,79,"[447, 1017, 525, 1084]","[49.0, 664, 127.0, 731.0]"
1292,P335937,Rev,saa06,724,79,"[451, 952, 525, 1016]","[53.0, 599.0, 127.0, 663.0]"
1292,P335937,Rev,saa06,748,14,"[507, 873, 557, 956]","[109.0, 520, 159.0, 603.0]"
1292,P335937,Rev,saa06,748,14,"[509, 941, 569, 1020]","[111.0, 588, 171.0, 667.0]"
1292,P335937,Rev,saa06,748,14,"[511, 1086, 570, 1174]","[113.0, 733.0, 172, 821.0]"
1292,P335937,Rev,saa06,724,79,"[445, 1086, 530, 1162]","[47.0, 733.0, 132, 809.0]"
1292,P335937,Rev,saa06,380,62,"[989, 981, 1039, 1054]","[591.0, 628, 641.0, 701.0]"
1292,P335937,Rev,saa06,298,52,"[1034, 976, 1111, 1060]","[636, 623.0, 713.0, 707.0]"
1292,P335937,Rev,saa06,514,15,"[838, 985, 929, 1065]","[440, 632, 531.0, 712]"
1292,P335937,Rev,saa06,98,41,"[621, 866, 717, 926]","[223.0, 513.0, 319.0, 573.0]"
1292,P335937,Rev,saa06,553,35,"[929, 910, 1010, 981]","[531.0, 557.0, 612, 628]"
1292,P335937,Rev,saa06,553,35,"[1069, 774, 1134, 844]","[671.0, 421.0, 736, 491.0]"
1292,P335937,Rev,saa06,724,79,"[445, 810, 509, 870]","[47.0, 457.0, 111.0, 517.0]"
1292,P335937,Rev,saa06,748,14,"[503, 816, 535, 882]","[105.0, 463.0, 137.0, 529.0]"
1292,P335937,Rev,saa06,252,80,"[1086, 704, 1153, 757]","[688, 351.0, 755.0, 404]"
1292,P335937,Rev,saa06,661,16,"[685, 630, 750, 698]","[287.0, 277.0, 352, 345.0]"
1292,P335937,Rev,saa06,869,10,"[1046, 617, 1101, 689]","[648, 264, 703.0, 336]"
1292,P335937,Rev,saa06,490,30,"[1087, 617, 1173, 701]","[689.0, 264, 775.0, 348]"
1292,P335937,Rev,saa06,11,221,"[985, 558, 1053, 624]","[587.0, 205.0, 655.0, 271.0]"
1292,P335937,Rev,saa06,252,80,"[1051, 548, 1110, 608]","[653.0, 195.0, 712, 255.0]"
1292,P335937,Rev,saa06,883,170,"[1099, 534, 1163, 614]","[701.0, 181.0, 765.0, 261.0]"
1292,P335937,Rev,saa06,1,2,"[482, 538, 542, 578]","[84, 185.0, 144, 225.0]"
1292,P335937,Rev,saa06,559,190,"[519, 508, 585, 597]","[121.0, 155.0, 187.0, 244]"
1292,P335937,Rev,saa06,859,1,"[1015, 489, 1086, 565]","[617.0, 136, 688, 212]"
1295,P335937,Obv,saa06,869,10,"[795, 2492, 863, 2555]","[399.0, 792.0, 467.0, 855.0]"
1295,P335937,Obv,saa06,869,10,"[776, 2417, 834, 2485]","[380.0, 717.0, 438.0, 785.0]"
1295,P335937,Obv,saa06,112,17,"[702, 2487, 808, 2548]","[306.0, 787.0, 412.0, 848.0]"
1295,P335937,Obv,saa06,255,36,"[908, 2352, 998, 2416]","[512.0, 652.0, 602.0, 716.0]"
1295,P335937,Obv,saa06,566,148,"[860, 2484, 971, 2564]","[464.0, 784.0, 575, 864]"
1295,P335937,Obv,saa06,24,58,"[797, 2215, 914, 2282]","[401.0, 515.0, 518.0, 582.0]"
1295,P335937,Obv,saa06,24,58,"[689, 2219, 811, 2278]","[293.0, 519.0, 415.0, 578.0]"
1295,P335937,Obv,saa06,736,77,"[733, 2075, 835, 2149]","[337.0, 375.0, 439.0, 449.0]"
1295,P335937,Obv,saa06,1,2,"[921, 2278, 965, 2350]","[525.0, 578.0, 569, 650]"
1295,P335937,Obv,saa06,252,80,"[671, 2356, 774, 2416]","[275.0, 656.0, 378.0, 716.0]"
1295,P335937,Obv,saa06,812,82,"[764, 2347, 884, 2416]","[368.0, 647.0, 488.0, 716.0]"
1295,P335937,Obv,saa06,812,82,"[834, 2412, 929, 2480]","[438.0, 712.0, 533.0, 780.0]"
1295,P335937,Obv,saa06,580,87,"[764, 2146, 864, 2211]","[368.0, 446.0, 468.0, 511.0]"
1295,P335937,Obv,saa06,678,167,"[822, 2282, 921, 2346]","[426.0, 582.0, 525.0, 646.0]"
1295,P335937,Obv,saa06,1,2,"[689, 2286, 736, 2350]","[293.0, 586.0, 340, 650]"
1295,P335937,Obv,saa06,753,81,"[705, 2422, 775, 2484]","[309, 722, 379, 784]"
1295,P335937,Obv,saa06,514,15,"[923, 2410, 1039, 2490]","[527, 710, 643, 790]"
1295,P335937,Obv,saa06,255,36,"[843, 2344, 903, 2422]","[447, 644, 507, 722]"
1295,P335937,Obv,saa06,828,88,"[721, 2278, 835, 2365]","[325, 578, 439, 665]"
1295,P335937,Obv,saa06,252,80,"[838, 2085, 915, 2146]","[442, 385, 519, 446]"
1830,P335653,Rev,saa06,1,2,"[506, 1310, 542, 1350]","[42.0, 160.0, 78.0, 200.0]"
1830,P335653,Rev,saa06,1,2,"[502, 1267, 532, 1306]","[38.0, 117.0, 68.0, 156.0]"
1830,P335653,Rev,saa06,839,11,"[587, 1518, 627, 1575]","[123.0, 368.0, 163.0, 425.0]"
1830,P335653,Rev,saa06,748,14,"[586, 1464, 626, 1525]","[122.0, 314.0, 162.0, 375.0]"
1830,P335653,Rev,saa06,748,14,"[602, 1601, 652, 1657]","[138.0, 451.0, 188.0, 507.0]"
1830,P335653,Rev,saa06,748,14,"[600, 1561, 632, 1613]","[136.0, 411.0, 168.0, 463.0]"
1830,P335653,Rev,saa06,748,14,"[602, 1418, 638, 1466]","[138.0, 268.0, 174.0, 316.0]"
1830,P335653,Rev,saa06,172,89,"[622, 1416, 683, 1463]","[158.0, 266.0, 219.0, 313.0]"
1830,P335653,Rev,saa06,380,62,"[625, 1290, 702, 1334]","[161.0, 140.0, 238.0, 184.0]"
1830,P335653,Rev,saa06,869,10,"[694, 1275, 746, 1336]","[230.0, 125.0, 282, 186]"
1830,P335653,Rev,saa06,812,82,"[675, 1502, 717, 1551]","[211.0, 352.0, 253, 401]"
1830,P335653,Rev,saa06,351,120,"[615, 1453, 715, 1507]","[151.0, 303.0, 251.0, 357.0]"
1830,P335653,Rev,saa06,143,64,"[625, 1551, 700, 1603]","[161.0, 401.0, 236.0, 453.0]"
1830,P335653,Rev,saa06,164,78,"[627, 1506, 679, 1558]","[163.0, 356.0, 215.0, 408.0]"
1830,P335653,Rev,saa06,252,80,"[641, 1338, 714, 1388]","[177.0, 188.0, 250.0, 238.0]"
1830,P335653,Rev,saa06,724,79,"[525, 1571, 608, 1617]","[61.0, 421.0, 144.0, 467.0]"
1830,P335653,Rev,saa06,724,79,"[534, 1613, 613, 1665]","[70.0, 463.0, 149.0, 515.0]"
1830,P335653,Rev,saa06,737,100,"[524, 1261, 577, 1307]","[60.0, 111.0, 113.0, 157.0]"
1830,P335653,Rev,saa06,181,107,"[672, 1408, 746, 1455]","[208.0, 258.0, 282.0, 305.0]"
1830,P335653,Rev,saa06,724,79,"[526, 1523, 598, 1572]","[62, 373, 134, 422]"
1830,P335653,Rev,saa06,724,79,"[516, 1475, 591, 1522]","[52, 325, 127, 372]"
645,P335651,Obv,saa06,10,26,"[226, 293, 290, 351]","[169, 26, 233, 84]"
645,P335651,Obv,saa06,350,25,"[283, 291, 413, 357]","[226, 24, 356, 90]"
645,P335651,Obv,saa06,92,140,"[389, 288, 534, 363]","[332, 21, 477, 96]"
645,P335651,Obv,saa06,839,11,"[537, 297, 586, 357]","[480, 30, 529, 90]"
645,P335651,Obv,saa06,748,14,"[187, 293, 236, 355]","[130, 26, 179, 88]"
645,P335651,Obv,saa06,724,79,"[107, 291, 201, 372]","[50, 24, 144, 105]"
645,P335651,Obv,saa06,748,14,"[177, 349, 243, 415]","[120, 82, 186, 148]"
645,P335651,Obv,saa06,661,16,"[225, 341, 290, 413]","[168, 74, 233, 146]"
645,P335651,Obv,saa06,839,11,"[276, 346, 354, 417]","[219, 79, 297, 150]"
645,P335651,Obv,saa06,1,2,"[357, 350, 457, 403]","[300, 83, 400, 136]"
645,P335651,Obv,saa06,514,15,"[449, 344, 522, 416]","[392, 77, 465, 149]"
645,P335651,Obv,saa06,3,191,"[511, 351, 573, 419]","[454, 84, 516, 152]"
645,P335651,Obv,saa06,596,39,"[136, 397, 202, 462]","[79, 130, 145, 195]"
645,P335651,Obv,saa06,1,2,"[188, 405, 230, 467]","[131, 138, 173, 200]"
645,P335651,Obv,saa06,640,75,"[218, 402, 333, 469]","[161, 135, 276, 202]"
645,P335651,Obv,saa06,566,148,"[334, 403, 446, 469]","[277, 136, 389, 202]"
645,P335651,Obv,saa06,20,205,"[420, 410, 522, 470]","[363, 143, 465, 203]"
645,P335651,Obv,saa06,851,68,"[233, 463, 292, 525]","[176, 196, 235, 258]"
645,P335651,Obv,saa06,464,113,"[280, 464, 370, 524]","[223, 197, 313, 257]"
462,P336003,Obv,saa06,1,2,"[830, 1295, 942, 1436]","[189.0, 640.0, 301.0, 781.0]"
462,P336003,Obv,saa06,112,17,"[1272, 744, 1422, 864]","[631.0, 89.0, 781.0, 209.0]"
462,P336003,Obv,saa06,1,2,"[836, 1443, 905, 1581]","[195.0, 788.0, 264, 926]"
462,P336003,Obv,saa06,110,4,"[983, 1130, 1134, 1283]","[342.0, 475.0, 493.0, 628.0]"
462,P336003,Obv,saa06,248,5,"[1043, 1011, 1286, 1141]","[402.0, 356.0, 645.0, 486.0]"
462,P336003,Obv,saa06,748,14,"[964, 877, 1073, 1019]","[323.0, 222.0, 432.0, 364.0]"
462,P336003,Obv,saa06,745,131,"[1156, 1116, 1327, 1291]","[515.0, 461.0, 686, 636]"
462,P336003,Obv,saa06,112,17,"[1143, 882, 1268, 991]","[502.0, 227.0, 627.0, 336.0]"
462,P336003,Obv,saa06,498,19,"[1118, 747, 1299, 869]","[477.0, 92.0, 658.0, 214.0]"
462,P336003,Obv,saa06,248,5,"[790, 877, 972, 1019]","[149.0, 222.0, 331.0, 364.0]"
462,P336003,Obv,saa06,552,13,"[886, 1145, 995, 1283]","[245.0, 490.0, 354, 628]"
462,P336003,Obv,saa06,736,77,"[928, 741, 1121, 880]","[287.0, 86.0, 480.0, 225.0]"
462,P336003,Obv,saa06,737,100,"[1253, 891, 1430, 1009]","[612.0, 236.0, 789.0, 354.0]"
462,P336003,Obv,saa06,708,173,"[1057, 881, 1154, 1007]","[416.0, 226.0, 513.0, 352.0]"
462,P336003,Obv,saa06,504,178,"[802, 1003, 1056, 1156]","[161.0, 348.0, 415.0, 501.0]"
462,P336003,Obv,saa06,737,100,"[1064, 1273, 1299, 1436]","[423.0, 618.0, 658.0, 781.0]"
462,P336003,Obv,saa06,559,190,"[919, 1290, 1092, 1454]","[278.0, 635.0, 451.0, 799.0]"
462,P336003,Obv,saa06,24,58,"[1423, 731, 1559, 857]","[782, 76, 918, 202]"
462,P336003,Obv,saa06,661,16,"[1311, 1003, 1389, 1115]","[670, 348, 748, 460]"
462,P336003,Obv,saa06,661,16,"[803, 1147, 915, 1315]","[162, 492, 274, 660]"
462,P336003,Obv,saa06,380,62,"[1039, 1451, 1151, 1595]","[398, 796, 510, 940]"
462,P336003,Obv,saa06,869,10,"[1135, 1443, 1241, 1607]","[494, 788, 600, 952]"
462,P336003,Obv,saa06,736,77,"[903, 1445, 1051, 1593]","[262, 790, 410, 938]"
954,P335960,Rev,saa06,860,0,"[602, 785, 673, 883]","[122.0, 349.0, 193.0, 447.0]"
954,P335960,Rev,saa06,92,140,"[998, 947, 1094, 1013]","[518.0, 511.0, 614.0, 577.0]"
954,P335960,Rev,saa06,1,2,"[1069, 945, 1135, 1011]","[589.0, 509.0, 655.0, 575.0]"
954,P335960,Rev,saa06,248,5,"[1028, 557, 1130, 638]","[548.0, 121.0, 650.0, 202.0]"
954,P335960,Rev,saa06,599,27,"[881, 773, 976, 883]","[401.0, 337.0, 496, 447]"
954,P335960,Rev,saa06,839,11,"[917, 944, 984, 1022]","[437.0, 508.0, 504.0, 586.0]"
954,P335960,Rev,saa06,748,14,"[765, 949, 832, 1032]","[285.0, 513.0, 352.0, 596.0]"
954,P335960,Rev,saa06,9,40,"[764, 875, 849, 945]","[284.0, 439.0, 369.0, 509.0]"
954,P335960,Rev,saa06,681,22,"[640, 875, 767, 950]","[160.0, 439.0, 287.0, 514.0]"
954,P335960,Rev,saa06,16,73,"[1086, 866, 1189, 937]","[606.0, 430.0, 709, 501]"
954,P335960,Rev,saa06,11,221,"[817, 945, 914, 1025]","[337.0, 509.0, 434.0, 589.0]"
954,P335960,Rev,saa06,491,102,"[969, 771, 1100, 864]","[489.0, 335.0, 620, 428]"
954,P335960,Rev,saa06,861,220,"[1027, 862, 1093, 950]","[547.0, 426.0, 613.0, 514.0]"
954,P335960,Rev,saa06,142,76,"[934, 865, 1021, 938]","[454.0, 429.0, 541.0, 502.0]"
954,P335960,Rev,saa06,580,87,"[840, 870, 933, 940]","[360.0, 434.0, 453.0, 504.0]"
954,P335960,Rev,saa06,552,13,"[672, 945, 763, 1028]","[192.0, 509.0, 283, 592]"
954,P335960,Rev,saa06,353,212,"[668, 783, 828, 874]","[188.0, 347.0, 348, 438]"
954,P335960,Rev,saa06,496,126,"[1131, 554, 1220, 640]","[651, 118, 740, 204]"
954,P335960,Rev,saa06,380,62,"[1212, 548, 1282, 642]","[732, 112, 802, 206]"
954,P335960,Rev,saa06,839,11,"[821, 778, 886, 870]","[341, 342, 406, 434]"
954,P335960,Rev,saa06,599,27,"[1147, 934, 1219, 1009]","[667, 498, 739, 573]"
954,P335960,Rev,saa06,358,21,"[1215, 931, 1291, 1016]","[735, 495, 811, 580]"
40,P335958,Obv,saa06,1,2,"[613, 434, 644, 476]","[294.0, 140.0, 325, 182]"
40,P335958,Obv,saa06,495,3,"[875, 416, 964, 466]","[556.0, 122.0, 645.0, 172.0]"
40,P335958,Obv,saa06,495,3,"[796, 372, 873, 429]","[477.0, 78.0, 554.0, 135.0]"
40,P335958,Obv,saa06,110,4,"[858, 466, 937, 515]","[539.0, 172.0, 618.0, 221.0]"
40,P335958,Obv,saa06,748,14,"[749, 330, 786, 377]","[430.0, 36.0, 467, 83]"
40,P335958,Obv,saa06,839,11,"[932, 324, 987, 371]","[613.0, 30.0, 668.0, 77.0]"
40,P335958,Obv,saa06,748,14,"[389, 431, 433, 481]","[70.0, 137.0, 114.0, 187.0]"
40,P335958,Obv,saa06,748,14,"[408, 479, 447, 535]","[89.0, 185.0, 128, 241]"
40,P335958,Obv,saa06,10,26,"[668, 381, 739, 438]","[349.0, 87.0, 420.0, 144.0]"
40,P335958,Obv,saa06,113,31,"[668, 477, 728, 522]","[349.0, 183.0, 409.0, 228.0]"
40,P335958,Obv,saa06,110,4,"[433, 339, 503, 396]","[114.0, 45.0, 184.0, 102.0]"
40,P335958,Obv,saa06,754,56,"[565, 338, 649, 393]","[246.0, 44.0, 330.0, 99.0]"
40,P335958,Obv,saa06,598,155,"[805, 423, 882, 477]","[486.0, 129.0, 563.0, 183.0]"
40,P335958,Obv,saa06,24,58,"[714, 433, 806, 482]","[395.0, 139.0, 487, 188]"
40,P335958,Obv,saa06,142,76,"[576, 474, 675, 529]","[257.0, 180.0, 356.0, 235.0]"
40,P335958,Obv,saa06,252,80,"[600, 387, 672, 435]","[281.0, 93.0, 353.0, 141.0]"
